elite_account,elite_id_str,elite_weight,falsity_score
KySecofState,17871144,1.0,0.4666666666666667
SenThomTillis,2964174789,68.75,0.5111111111111111
SenCoryGardner,235217558,26.25,0.5333333333333333
JudgeCarter,18030431,63.04166666666666,0.6222222222222222
MarthaMcSallyAZ,482450423,24.20833333333333,0.6666666666666667
RepAOC,1079104563280527364,50.41666666666666,0.6666666666666667
Castro4Congress,323440720,82.33333333333333,0.2749999999999999
WydenPress,292495654,8.458333333333334,0.2749999999999999
SecSebelius,1023020557,1.0,0.35
StenyHoyer,266719387,12.166666666666666,0.35
BrianKempGA,47437206,50.583333333333336,0.3500000000000001
DonBeyerVA,2319503065,27.58333333333333,0.3999999999999999
MorganGriffith,130714799,3.7916666666666665,0.5249999999999999
WisconsinMC,112291006,65.5,0.4285714285714286
FlChamber,50702694,75.20833333333333,0.43333333333333324
SharronAngle,45528439,1.0,0.4999999999999999
ISAACforTexas,46278119,40.333333333333336,0.5333333333333332
other98,124234862,104.04166666666669,0.5666666666666667
ProgressTX,245347370,135.33333333333334,0.7
ChairmanEdCox,3364353053,92.75,0.15999999999999992
SpeakerStraus,18772406,4.708333333333333,0.19999999999999996
gordongee,24164958,10.833333333333334,0.31999999999999995
JonErpenbach,38470841,46.54166666666666,0.43999999999999995
fortforatlanta,2317842607,1.0,0.52
MacIverWisc,21327536,135.16666666666666,0.5599999999999999
PatriotMajority,66714280,1.5,0.5599999999999999
markzaccaria,107551743,1.0,0.5599999999999999
NJDSC,159124223,80.66666666666667,0.64
AmFutureFund,14513239,11.708333333333334,0.6799999999999999
JeffreyBrandes,148305299,92.20833333333331,0.15000000000000002
PPSConnect,403012191,93.20833333333331,0.15000000000000002
JeffKottkamp,56910690,1.0,0.29999999999999993
OurOregon,239666465,0.9583333333333334,0.34999999999999987
LarsLarsonShow,26808497,132.91666666666666,0.3999999999999999
backtobasicspac,161402626,1.0,0.55
TXRightToLife,104893909,92.95833333333331,0.6
ChristineOD,40745568,1.0,0.7
FuturePAC_OR,755204234853818368,0.0833333333333333,0.7
AmerComm,552744336,0.75,0.75
AGBecerra,133832049,64.08333333333333,0.1333333333333333
janschakowsky,24195214,135.41666666666666,0.1333333333333333
SenatorHick,1318728336923787264,49.75,0.20000000000000007
VoteForBrigid,1382785230,31.041666666666668,0.20000000000000007
CuellarCampaign,1239664741,11.75,0.2666666666666666
RepTedLieu,3044993235,105.41666666666669,0.2666666666666666
JasonSmithMO,26653478,24.33333333333333,0.2666666666666666
SenatorTester,515822213,74.375,0.2666666666666666
Yost4Ohio,583804113,1.0,0.2666666666666666
ChrisCoonsforDE,823302838524739584,22.666666666666668,0.33333333333333337
MarioDBCamp,374816353,3.6666666666666665,0.33333333333333337
TomLeppert,123974480,1.0,0.33333333333333337
foxxforcongress,61608485,5.208333333333333,0.4
BeraForCongress,43986986,6.791666666666667,0.4
SenSusanCollins,13529632,33.541666666666664,0.4
RepGaramendi,88806753,58.29166666666666,0.4
RepKirkpatrick,1081240074946252801,114.33333333333331,0.4
MaryLandrieu,944917346,1.0,0.4
GovernorVA,104198706,10.125,0.4
SenatorBegich,83901492,1.0,0.4666666666666667
sandyforsenate,293582372,1.0,0.4666666666666667
SeanCasten,66804351,135.41666666666666,0.4666666666666667
RepComstock,2933760046,1.0,0.4666666666666667
PatRoberts,586730005,1.2083333333333333,0.4666666666666667
MikeTurnerOH,380498919,5.833333333333333,0.4666666666666667
AnnLWagner,219010139,32.625,0.4666666666666667
TedYoho,274164368,1.0,0.4666666666666667
johnthune,26533227,0.0416666666666666,0.5333333333333334
ClyburnSC06,2389877058,10.041666666666666,0.5333333333333332
CollinsforGA,343358379,68.75,0.5333333333333332
DanCrenshawTX,930552552302792705,80.375,0.5333333333333334
DavidCCrowley,3438774495,23.166666666666668,0.5333333333333332
GeorgeHolding,334245076,0.2916666666666667,0.5333333333333334
RobertPittenger,497094511,0.5416666666666666,0.5333333333333334
TomTiffanyWI,3389296557,25.58333333333333,0.5999999999999999
MattBevin,1404269089,9.833333333333334,0.6666666666666667
ElectSheriGallo,794403041759768576,1.0,0.6666666666666667
sjl4hrc,4002888226,0.2916666666666667,0.6666666666666667
JohnsonLeads,81207735,4.333333333333333,0.6666666666666667
tomkean,78033328,31.08333333333333,0.6666666666666667
LoisFrankel,349296252,16.25,0.7333333333333334
SenBillCassidy,1017500185356853248,135.41666666666666,0.7999999999999999
repdarrellissa,63650107,44.91666666666666,0.7999999999999999
DaveJoyceOH14,727242919,18.70833333333333,0.0
CarolynBMaloney,119250381,131.25,0.0
AssociatedPress,49304503,16.625,0.0
iamsamb,102581496,1.0,0.09999999999999998
JohnBelEdwards,1217037967,5.541666666666667,0.09999999999999998
spmaloney,26283468,12.791666666666666,0.09999999999999998
ScottPetersSD,292594517,30.0,0.09999999999999998
NeeraTanden46,1396846777173676033,11.666666666666666,0.09999999999999998
KathyCastorFL,756123897783808000,59.125,0.19999999999999996
CarolMillerWV,841994444,1.0833333333333333,0.19999999999999996
IAGovernor,851808935397011456,37.41666666666666,0.19999999999999996
EugeneKRobinson,2984869245,1.9166666666666667,0.19999999999999996
MarkUdall2014,1287334873,1.0,0.19999999999999996
barrassoforwyo,499268312,28.666666666666668,0.30000000000000004
KateBrownForOR,415117361,2.4166666666666665,0.30000000000000004
DeGette5280,952540201,21.791666666666668,0.30000000000000004
TedDeutch,65541270,33.75,0.30000000000000004
Lizzie4Congress,857009033882083329,23.20833333333333,0.30000000000000004
MarkwayneMullin,366304362,20.95833333333333,0.30000000000000004
JerryNadler,408816873,5.083333333333333,0.30000000000000004
ORDOJ,1009663466,30.291666666666668,0.30000000000000004
Schneider4IL10,278005891,21.5,0.30000000000000004
TinaSmithMN,47724293,67.16666666666667,0.30000000000000004
SpanbergerVA07,882958562296819714,79.0,0.30000000000000004
genebsperling,3882727697,111.875,0.30000000000000004
Troy_Balderson,603083228,15.041666666666666,0.4
JoyceBeatty,582070020,43.583333333333336,0.3999999999999999
stevebullockmt,1235630338875052034,29.916666666666668,0.3999999999999999
valdemings,3404875323,25.791666666666668,0.3999999999999999
tndesjarlais,27775884,6.458333333333333,0.3999999999999999
RepKManning,1337115670161608712,52.79166666666666,0.4
Donald_McEachin,459051498,31.33333333333333,0.4
TeamCMR,130733698,8.208333333333334,0.4
SenGaryPeters,236511574,93.54166666666669,0.4
AdamSchiff,133028836,29.875,0.4
RepDMP,1080941062028447744,70.20833333333333,0.4
SecRaimondo,1364614306256412679,59.16666666666666,0.2823529411764706
SecFudge,1369343440534855681,40.083333333333336,0.31999999999999995
VoteMarsha,63150856,112.45833333333331,0.54
SecBecerra,1372581976117481479,28.5,0.1333333333333333
MaloneyforNY,1002547959865708544,1.0,0.09999999999999998
